0.000000000000000000e+00,5.318309859154929375e-01,6.153846153846154188e-01,4.517474537311212043e+05
3.333333333333333148e-01,4.281690140845070131e-02,7.692307692307692735e-01,6.390663118052800419e+05
3.333333333333333148e-01,1.723943661971830965e-01,3.076923076923077094e-01,6.350802902069425909e+05
8.888888888888888395e-01,3.211267605633802980e-01,0.000000000000000000e+00,7.526329221824719571e+05
5.555555555555555802e-01,5.487323943661971404e-01,2.307692307692307820e-01,6.388432579669728875e+05
1.000000000000000000e+00,7.380281690140845230e-01,9.230769230769231282e-01,7.440495623521410162e+05
2.222222222222222099e-01,9.802816901408450967e-02,8.461538461538461453e-01,6.026009653672726126e+05
3.333333333333333148e-01,7.549295774647887258e-01,4.615384615384615641e-01,5.839100699192637112e+05
3.333333333333333148e-01,5.487323943661971404e-01,8.461538461538461453e-01,5.712829579669729574e+05
7.777777777777777901e-01,1.723943661971830965e-01,6.153846153846154188e-01,7.554884102069425862e+05
1.111111111111111049e-01,3.228169014084507071e-01,9.230769230769231282e-01,5.288070766874628607e+05
5.555555555555555802e-01,5.278873239436620013e-01,8.461538461538461453e-01,6.394185453577650478e+05
1.000000000000000000e+00,8.670422535211267379e-01,6.923076923076922906e-01,7.802221314326303545e+05
5.555555555555555802e-01,1.723943661971830965e-01,5.384615384615384359e-01,7.010173502069425303e+05
6.666666666666666297e-01,5.143661971830986168e-01,2.307692307692307820e-01,6.707481812369470717e+05
1.111111111111111049e-01,4.321126760563380187e-01,3.076923076923077094e-01,5.090147491183892125e+05
4.444444444444444198e-01,3.583098591549295775e-01,3.846153846153846367e-01,6.354392081415535649e+05
3.333333333333333148e-01,8.281690140845070491e-01,3.076923076923077094e-01,6.029917879983787425e+05
5.555555555555555802e-01,6.028169014084506783e-01,1.000000000000000000e+00,6.349718640008645598e+05
7.777777777777777901e-01,9.870422535211267334e-01,9.230769230769231282e-01,7.921935704500826541e+05
6.666666666666666297e-01,9.211267605633802757e-01,2.307692307692307820e-01,7.343065212148325518e+05
2.222222222222222099e-01,1.723943661971830965e-01,5.384615384615384359e-01,5.972112602069425629e+05
1.000000000000000000e+00,8.557746478873239360e-01,3.076923076923077094e-01,7.767720076797519578e+05
7.777777777777777901e-01,7.380281690140845230e-01,6.923076923076922906e-01,7.015297823521411046e+05
1.000000000000000000e+00,1.042253521126760563e-01,6.153846153846154188e-01,8.042763369504637085e+05
6.666666666666666297e-01,5.318309859154929375e-01,7.692307692307692735e-02,6.691451537311212160e+05
6.666666666666666297e-01,3.211267605633802980e-01,4.615384615384615641e-01,7.033613421824719990e+05
0.000000000000000000e+00,4.281690140845070131e-02,8.461538461538461453e-01,5.176193218052801094e+05
6.666666666666666297e-01,3.211267605633802980e-01,1.538461538461538547e-01,7.037213421824719990e+05
8.888888888888888395e-01,5.645070422535211074e-01,2.307692307692307820e-01,7.155921225970786763e+05
4.444444444444444198e-01,7.476056338028168602e-01,2.307692307692307820e-01,6.174639324644242879e+05
3.333333333333333148e-01,4.969014084507042406e-01,3.076923076923077094e-01,5.774519627244101139e+05
3.333333333333333148e-01,5.278873239436620013e-01,3.846153846153846367e-01,5.739889053577650338e+05
6.666666666666666297e-01,2.287323943661971892e-01,5.384615384615384359e-01,7.211441149412771920e+05
7.777777777777777901e-01,6.028169014084506783e-01,7.692307692307692735e-02,6.914614440008645179e+05
6.666666666666666297e-01,5.143661971830986168e-01,3.846153846153846367e-01,6.705681812369470717e+05
5.555555555555555802e-01,1.000000000000000000e+00,5.384615384615384359e-01,7.455250108572766185e+05
5.555555555555555802e-01,3.211267605633802980e-01,1.000000000000000000e+00,6.732445521824719617e+05
7.777777777777777901e-01,3.228169014084507071e-01,7.692307692307692735e-01,7.282474366874628467e+05
1.000000000000000000e+00,7.476056338028168602e-01,3.076923076923077094e-01,7.471125324644242646e+05
1.000000000000000000e+00,1.678873239436619591e-01,7.692307692307692735e-01,7.986522239110985538e+05
3.333333333333333148e-01,9.870422535211267334e-01,1.538461538461538547e-01,6.722008904500827193e+05
8.888888888888888395e-01,3.228169014084507071e-01,2.307692307692307820e-01,7.521544966874627862e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.578408108572764322e+05
6.666666666666666297e-01,4.969014084507042406e-01,6.923076923076922906e-01,6.719905727244100999e+05
8.888888888888888395e-01,1.678873239436619591e-01,6.153846153846154188e-01,7.789909139110984979e+05
1.000000000000000000e+00,8.557746478873239360e-01,6.923076923076922906e-01,7.760970076797519578e+05
6.666666666666666297e-01,4.969014084507042406e-01,9.230769230769231282e-01,6.713695727244100999e+05
1.000000000000000000e+00,4.321126760563380187e-01,3.846153846153846367e-01,7.510719091183891287e+05
4.444444444444444198e-01,3.211267605633802980e-01,1.000000000000000000e+00,6.415347621824719245e+05
2.222222222222222099e-01,1.000000000000000000e+00,3.076923076923077094e-01,6.416732908572765300e+05
2.222222222222222099e-01,3.622535211267605693e-01,3.076923076923077094e-01,5.625698518136714119e+05
3.333333333333333148e-01,5.143661971830986168e-01,1.538461538461538547e-01,5.755892012369470904e+05
1.111111111111111049e-01,7.476056338028168602e-01,3.076923076923077094e-01,5.045531724644242204e+05
5.555555555555555802e-01,8.557746478873239360e-01,3.846153846153846367e-01,6.786522076797520276e+05
0.000000000000000000e+00,7.408450704225352235e-01,6.923076923076922906e-01,4.591844587274452788e+05
0.000000000000000000e+00,7.476056338028168602e-01,6.153846153846154188e-01,4.606072524644241785e+05
8.888888888888888395e-01,5.278873239436620013e-01,5.384615384615384359e-01,7.178710053577651270e+05
5.555555555555555802e-01,5.487323943661971404e-01,7.692307692307692735e-02,6.389512579669728875e+05
3.333333333333333148e-01,3.228169014084507071e-01,0.000000000000000000e+00,6.083191966874628561e+05
1.111111111111111049e-01,9.870422535211267334e-01,4.615384615384615641e-01,5.936285504500827519e+05
7.777777777777777901e-01,0.000000000000000000e+00,8.461538461538461453e-01,7.542225849294312065e+05
0.000000000000000000e+00,8.557746478873239360e-01,3.076923076923077094e-01,4.906152076797519112e+05
1.000000000000000000e+00,7.408450704225352235e-01,7.692307692307692735e-02,7.460400187274451600e+05
8.888888888888888395e-01,6.028169014084506783e-01,1.538461538461538547e-01,7.144232340008645551e+05
7.777777777777777901e-01,5.143661971830986168e-01,1.000000000000000000e+00,6.950368412369471043e+05
8.888888888888888395e-01,4.884507042253521392e-01,7.692307692307692735e-01,7.217586247340296395e+05
7.777777777777777901e-01,4.321126760563380187e-01,9.230769230769231282e-01,7.068318691183892079e+05
6.666666666666666297e-01,3.211267605633802980e-01,1.000000000000000000e+00,7.020383421824719990e+05
4.444444444444444198e-01,1.042253521126760563e-01,6.153846153846154188e-01,6.750606369504637551e+05
5.555555555555555802e-01,1.042253521126760563e-01,1.000000000000000000e+00,7.057007769504637690e+05
1.000000000000000000e+00,4.321126760563380187e-01,7.692307692307692735e-01,7.503069091183891287e+05
6.666666666666666297e-01,4.281690140845070131e-02,6.153846153846154188e-01,7.344223018052800326e+05
4.444444444444444198e-01,1.042253521126760563e-01,1.000000000000000000e+00,6.740256369504637551e+05
5.555555555555555802e-01,0.000000000000000000e+00,1.538461538461538547e-01,7.008686049294312252e+05
4.444444444444444198e-01,5.278873239436620013e-01,2.307692307692307820e-01,6.088277253577650990e+05
2.222222222222222099e-01,5.487323943661971404e-01,3.846153846153846367e-01,5.346768079669729341e+05
7.777777777777777901e-01,5.318309859154929375e-01,3.076923076923077094e-01,6.948676037311211694e+05
4.444444444444444198e-01,7.476056338028168602e-01,0.000000000000000000e+00,6.175989324644242879e+05
1.111111111111111049e-01,3.504225352112675940e-01,3.846153846153846367e-01,5.243843658336186782e+05
8.888888888888888395e-01,5.391549295774648032e-01,2.307692307692307820e-01,7.173191324994892348e+05
6.666666666666666297e-01,5.278873239436620013e-01,8.461538461538461453e-01,6.682453653577651130e+05
2.222222222222222099e-01,4.969014084507042406e-01,7.692307692307692735e-01,5.390180927244101185e+05
4.444444444444444198e-01,8.281690140845070491e-01,7.692307692307692735e-01,6.368345779983786633e+05
1.111111111111111049e-01,1.723943661971830965e-01,9.230769230769231282e-01,5.558322302069425350e+05
5.555555555555555802e-01,7.549295774647887258e-01,2.307692307692307820e-01,6.506812499192636460e+05
3.333333333333333148e-01,8.670422535211267379e-01,5.384615384615384359e-01,6.160081314326304710e+05
0.000000000000000000e+00,5.391549295774648032e-01,3.076923076923077094e-01,4.516171724994892138e+05
2.222222222222222099e-01,2.287323943661971892e-01,6.923076923076922906e-01,5.882079949412771966e+05
6.666666666666666297e-01,8.281690140845070491e-01,4.615384615384615641e-01,6.981481579983787378e+05
5.555555555555555802e-01,7.408450704225352235e-01,7.692307692307692735e-02,6.480926587274451740e+05
1.000000000000000000e+00,7.476056338028168602e-01,7.692307692307692735e-02,7.473015324644242646e+05
3.333333333333333148e-01,5.645070422535211074e-01,8.461538461538461453e-01,5.702767725970788160e+05
7.777777777777777901e-01,1.042253521126760563e-01,7.692307692307692735e-01,7.609780569504636806e+05
1.111111111111111049e-01,3.583098591549295775e-01,3.846153846153846367e-01,5.227960181415536208e+05
6.666666666666666297e-01,3.442253521126760751e-01,8.461538461538461453e-01,6.978149533498311648e+05
6.666666666666666297e-01,5.487323943661971404e-01,8.461538461538461453e-01,6.665214079669729108e+05
4.444444444444444198e-01,1.042253521126760563e-01,4.615384615384615641e-01,6.753486369504637551e+05
1.111111111111111049e-01,5.487323943661971404e-01,1.000000000000000000e+00,4.927426579669729108e+05
4.444444444444444198e-01,4.281690140845070131e-02,1.538461538461538547e-01,6.746556418052800000e+05
5.555555555555555802e-01,4.884507042253521392e-01,3.846153846153846367e-01,6.448100647340297000e+05
6.666666666666666297e-01,7.408450704225352235e-01,8.461538461538461453e-01,6.756934987274452578e+05
0.000000000000000000e+00,3.442253521126760751e-01,4.615384615384615641e-01,4.821450733498312184e+05
0.000000000000000000e+00,7.380281690140845230e-01,5.384615384615384359e-01,4.590070523521411233e+05
6.666666666666666297e-01,3.442253521126760751e-01,3.076923076923077094e-01,6.988859533498311648e+05
8.888888888888888395e-01,8.557746478873239360e-01,9.230769230769231282e-01,7.553448076797520043e+05
0.000000000000000000e+00,5.318309859154929375e-01,4.615384615384615641e-01,4.520354537311212043e+05
7.777777777777777901e-01,4.969014084507042406e-01,1.000000000000000000e+00,6.970324427244100953e+05
3.333333333333333148e-01,6.929577464788731767e-02,2.307692307692307820e-01,6.413385718735133996e+05
4.444444444444444198e-01,5.278873239436620013e-01,6.153846153846154188e-01,6.082427253577650990e+05
8.888888888888888395e-01,7.549295774647887258e-01,6.153846153846154188e-01,7.279375199192636646e+05
1.111111111111111049e-01,5.391549295774648032e-01,9.230769230769231282e-01,4.937297924994892091e+05
6.666666666666666297e-01,3.583098591549295775e-01,9.230769230769231282e-01,6.947576681415535277e+05
7.777777777777777901e-01,9.802816901408450967e-02,6.153846153846154188e-01,7.615387153672726126e+05
3.333333333333333148e-01,4.321126760563380187e-01,1.538461538461538547e-01,5.871937891183892498e+05
8.888888888888888395e-01,4.281690140845070131e-02,4.615384615384615641e-01,7.834609618052800652e+05
4.444444444444444198e-01,3.583098591549295775e-01,4.615384615384615641e-01,6.353222081415535649e+05
1.000000000000000000e+00,2.287323943661971892e-01,0.000000000000000000e+00,7.905522049412771594e+05
4.444444444444444198e-01,6.929577464788731767e-02,9.230769230769231282e-01,6.745471318735133391e+05
8.888888888888888395e-01,8.670422535211267379e-01,4.615384615384615641e-01,7.605481314326303545e+05
4.444444444444444198e-01,3.504225352112675940e-01,3.846153846153846367e-01,6.370237758336185943e+05
6.666666666666666297e-01,7.408450704225352235e-01,1.000000000000000000e+00,6.752254987274452578e+05
3.333333333333333148e-01,3.583098591549295775e-01,2.307692307692307820e-01,6.009874781415535836e+05
6.666666666666666297e-01,3.622535211267605693e-01,1.538461538461538547e-01,6.954112918136713561e+05
7.777777777777777901e-01,5.143661971830986168e-01,7.692307692307692735e-02,6.967648412369471043e+05
1.000000000000000000e+00,8.670422535211267379e-01,4.615384615384615641e-01,7.806811314326303545e+05
2.222222222222222099e-01,2.287323943661971892e-01,7.692307692307692735e-01,5.880189949412771966e+05
6.666666666666666297e-01,8.670422535211267379e-01,1.000000000000000000e+00,7.102111314326304710e+05
4.444444444444444198e-01,5.487323943661971404e-01,8.461538461538461453e-01,6.059451079669728642e+05
3.333333333333333148e-01,3.583098591549295775e-01,7.692307692307692735e-02,6.010954781415535836e+05
0.000000000000000000e+00,6.028169014084506783e-01,0.000000000000000000e+00,4.487929140008646064e+05
1.000000000000000000e+00,7.476056338028168602e-01,6.923076923076922906e-01,7.464375324644242646e+05
1.000000000000000000e+00,3.583098591549295775e-01,1.538461538461538547e-01,7.651008581415537046e+05
5.555555555555555802e-01,7.476056338028168602e-01,9.230769230769231282e-01,6.478648524644242134e+05
8.888888888888888395e-01,8.281690140845070491e-01,1.538461538461538547e-01,7.475097379983788123e+05
4.444444444444444198e-01,3.211267605633802980e-01,9.230769230769231282e-01,6.417777621824719245e+05
1.111111111111111049e-01,2.287323943661971892e-01,1.000000000000000000e+00,5.469009649412771687e+05
1.000000000000000000e+00,3.504225352112675940e-01,1.000000000000000000e+00,7.649961258336186875e+05
1.000000000000000000e+00,5.318309859154929375e-01,3.846153846153846367e-01,7.378435037311211927e+05
7.777777777777777901e-01,1.000000000000000000e+00,9.230769230769231282e-01,7.994684908572765999e+05
4.444444444444444198e-01,5.143661971830986168e-01,7.692307692307692735e-02,6.102908612369471230e+05
4.444444444444444198e-01,5.645070422535211074e-01,7.692307692307692735e-02,6.062014425970788579e+05
0.000000000000000000e+00,4.321126760563380187e-01,2.307692307692307820e-01,4.657042291183892521e+05
2.222222222222222099e-01,9.211267605633802757e-01,4.615384615384615641e-01,6.009549612148324959e+05
2.222222222222222099e-01,5.318309859154929375e-01,0.000000000000000000e+00,5.363663537311211694e+05
2.222222222222222099e-01,3.504225352112675940e-01,0.000000000000000000e+00,5.651618358336186502e+05
0.000000000000000000e+00,4.969014084507042406e-01,5.384615384615384359e-01,4.556433527244100696e+05
8.888888888888888395e-01,9.211267605633802757e-01,6.923076923076922906e-01,7.825818012148324633e+05
8.888888888888888395e-01,4.281690140845070131e-02,9.230769230769231282e-01,7.823809618052800652e+05
4.444444444444444198e-01,4.969014084507042406e-01,7.692307692307692735e-02,6.122948327244101092e+05
8.888888888888888395e-01,6.929577464788731767e-02,6.153846153846154188e-01,7.845213718735133298e+05
0.000000000000000000e+00,7.408450704225352235e-01,0.000000000000000000e+00,4.600754587274452788e+05
0.000000000000000000e+00,8.557746478873239360e-01,1.000000000000000000e+00,4.890762076797519112e+05
8.888888888888888395e-01,7.070422535211267068e-01,1.538461538461538547e-01,7.205970123281042324e+05
0.000000000000000000e+00,7.070422535211267068e-01,7.692307692307692735e-01,4.537534923281040974e+05
5.555555555555555802e-01,5.278873239436620013e-01,1.000000000000000000e+00,6.389505453577650478e+05
7.777777777777777901e-01,6.028169014084506783e-01,4.615384615384615641e-01,6.910564440008645179e+05
6.666666666666666297e-01,5.278873239436620013e-01,9.230769230769231282e-01,6.680203653577651130e+05
8.888888888888888395e-01,5.645070422535211074e-01,1.000000000000000000e+00,7.139721225970786763e+05
2.222222222222222099e-01,1.042253521126760563e-01,7.692307692307692735e-01,6.026023569504637271e+05
6.666666666666666297e-01,4.321126760563380187e-01,1.538461538461538547e-01,6.823763491183891892e+05
2.222222222222222099e-01,8.670422535211267379e-01,6.923076923076922906e-01,5.780551314326304710e+05
4.444444444444444198e-01,9.802816901408450967e-02,2.307692307692307820e-01,6.758492653672725428e+05
8.888888888888888395e-01,7.408450704225352235e-01,8.461538461538461453e-01,7.246671787274451926e+05
7.777777777777777901e-01,9.870422535211267334e-01,6.923076923076922906e-01,7.928145704500826541e+05
8.888888888888888395e-01,1.678873239436619591e-01,9.230769230769231282e-01,7.781989139110984979e+05
7.777777777777777901e-01,1.000000000000000000e+00,3.846153846153846367e-01,8.006654908572765999e+05
1.111111111111111049e-01,6.929577464788731767e-02,4.615384615384615641e-01,5.631224518735134043e+05
